domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
intrusion-detection,p20,50,2,2,1,1,8,"6,6,0,2,8,5,8,8,8,8,6,8,3,8,8,8,8,5,6,5","0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,2,2,1,1,11,"8,7,0,3,11,6,11,11,11,10,8,10,6,11,11,11,11,8,8,6","0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,2,2,1,1,15,"12,9,0,7,15,10,15,15,15,12,12,10,10,15,15,15,15,12,12,10","0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,3,1,7,0,2,"1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0","0.0010,0.1427,0.1427,0.1427,0.0000,0.1427,0.0000,0.0000,0.0000,0.0000,0.1427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1427,0.1427",5.0
intrusion-detection,p20,30,3,2,4,0,5,"4,2,0,0,5,0,5,5,5,5,2,5,5,5,5,5,5,5,2,0","0.0000,0.0000,0.2500,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500",5.0
intrusion-detection,p20,50,3,2,2,0,7,"5,4,0,0,7,2,7,7,7,7,4,7,5,7,7,7,7,5,4,2","0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,3,3,1,1,10,"8,7,2,0,10,5,10,10,10,10,7,10,7,10,10,10,10,5,7,5","0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,3,3,1,1,14,"12,8,6,0,14,9,14,14,14,14,8,14,11,14,14,14,14,8,8,9","0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,4,4,7,1,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0010,0.0000,0.0000,0.0000,0.1427,0.0000,0.1427,0.1427,0.1427,0.0000,0.0000,0.1427,0.0000,0.1427,0.0000,0.0000,0.1427,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,30,4,4,2,1,6,"4,5,6,6,0,6,1,0,3,6,5,1,6,3,5,5,3,6,5,5","0.0000,0.0000,0.0000,0.0000,0.4967,0.0000,0.0033,0.4967,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,4,4,2,1,9,"7,5,9,9,0,9,4,0,6,9,5,4,9,6,6,5,6,9,6,6","0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,4,4,1,1,12,"9,6,12,12,0,12,7,1,8,12,6,7,12,9,9,6,8,12,9,9","0.0000,0.0000,0.0000,0.0000,0.9933,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,4,4,1,1,17,"14,11,17,17,0,17,12,6,11,17,11,12,17,14,14,11,8,17,14,14","0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,5,1,7,0,2,"1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0","0.0010,0.1427,0.1427,0.1427,0.0000,0.1427,0.0000,0.0000,0.0000,0.0000,0.1427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1427,0.1427",5.0
intrusion-detection,p20,30,5,5,2,1,6,"4,3,1,1,6,0,6,6,6,5,3,6,6,6,5,5,6,5,3,0","0.0000,0.0000,0.0033,0.0033,0.0000,0.4967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4967",5.0
intrusion-detection,p20,50,5,5,2,1,9,"7,6,4,4,9,0,9,9,9,5,6,9,9,9,6,6,9,6,6,0","0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000",5.0
intrusion-detection,p20,70,5,5,1,1,12,"9,9,7,7,12,0,11,12,12,5,9,12,11,12,8,9,11,9,8,1","0.0000,0.0000,0.0000,0.0000,0.0000,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067",5.0
intrusion-detection,p20,100,5,5,1,1,17,"14,14,12,12,17,0,14,17,17,8,14,17,11,17,8,14,14,14,8,6","0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,6,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0010,0.0000,0.0000,0.0000,0.1427,0.0000,0.1427,0.1427,0.1427,0.0000,0.0000,0.1427,0.0000,0.1427,0.0000,0.0000,0.1427,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,30,6,4,4,0,5,"4,5,5,5,0,5,0,0,2,5,5,0,5,2,5,5,2,5,5,5","0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,6,6,1,1,8,"6,8,8,8,3,6,0,3,5,5,8,3,6,5,6,8,2,8,6,8","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,6,6,1,1,11,"8,11,11,11,6,8,0,6,7,6,11,5,8,7,8,10,3,10,8,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,6,6,1,1,15,"12,15,15,15,10,12,0,10,7,10,15,5,12,7,12,12,7,12,12,15","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,7,4,7,0,2,"1,2,2,2,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2","0.0010,0.0000,0.0000,0.0000,0.1427,0.0000,0.1427,0.1427,0.1427,0.0000,0.0000,0.1427,0.0000,0.1427,0.0000,0.0000,0.1427,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,30,7,4,2,0,6,"4,5,6,6,0,6,1,0,3,6,5,1,6,3,5,5,3,6,5,5","0.0000,0.0000,0.0000,0.0000,0.4967,0.0000,0.0033,0.4967,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,7,4,2,0,9,"7,5,9,9,0,9,4,0,6,9,5,4,9,6,6,5,6,9,6,6","0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,7,7,1,1,12,"9,6,12,12,1,12,7,0,9,12,5,7,11,9,9,6,9,12,9,9","0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,7,7,1,1,17,"14,11,17,17,6,17,12,0,14,17,5,12,11,14,14,11,14,17,14,14","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,8,6,6,0,2,"1,2,2,2,2,2,0,2,0,2,2,0,2,0,2,0,2,0,2,2","0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.1665,0.0000,0.1665,0.0000,0.0000,0.1665,0.0000,0.1665,0.0000,0.1665,0.0000,0.1665,0.0000,0.0000",5.0
intrusion-detection,p20,30,8,6,4,0,5,"4,5,5,5,5,5,0,5,0,5,5,0,5,0,5,2,5,2,5,5","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,8,8,1,1,8,"6,8,8,8,6,8,3,8,0,8,8,3,8,3,8,5,6,5,8,8","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,8,8,1,1,12,"9,12,12,12,7,12,5,10,0,12,12,5,12,5,12,9,7,9,12,12","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,8,8,1,1,16,"13,16,16,16,10,16,8,13,0,16,16,8,16,5,16,13,7,13,16,16","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,9,5,7,0,2,"1,2,2,2,2,0,0,2,2,0,2,2,0,2,0,2,0,2,0,2","0.0010,0.0000,0.0000,0.0000,0.0000,0.1427,0.1427,0.0000,0.0000,0.1427,0.0000,0.0000,0.1427,0.0000,0.1427,0.0000,0.1427,0.0000,0.1427,0.0000",5.0
intrusion-detection,p20,30,9,9,1,1,6,"4,5,5,6,6,3,1,6,6,0,6,5,3,6,3,6,1,6,3,6","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,9,9,1,1,9,"7,5,6,9,9,6,4,9,9,0,9,6,6,9,6,9,4,9,6,9","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,9,9,1,1,12,"9,6,9,12,12,8,7,12,12,0,12,9,9,12,8,11,7,11,9,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,9,9,1,1,17,"14,11,14,17,17,8,12,17,17,0,17,14,14,17,11,14,12,14,14,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,10,0,3,0,2,"0,1,2,2,1,2,2,0,2,2,0,2,1,2,1,1,2,2,1,1","0.3281,0.0022,0.0000,0.0000,0.0022,0.0000,0.0000,0.3281,0.0000,0.0000,0.3281,0.0000,0.0022,0.0000,0.0022,0.0022,0.0000,0.0000,0.0022,0.0022",5.0
intrusion-detection,p20,30,10,10,1,1,6,"3,2,4,4,4,4,6,2,6,6,0,6,4,6,4,4,6,6,2,2","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,10,10,1,1,9,"6,2,6,4,7,6,9,5,9,9,0,9,7,9,7,7,9,9,2,4","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,10,10,1,1,13,"10,2,10,7,8,10,13,6,13,13,0,13,11,13,10,8,13,13,4,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,10,10,1,1,18,"15,6,15,12,12,15,18,6,18,18,0,18,12,18,15,12,18,18,9,12","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,11,0,2,0,2,"0,1,1,2,2,2,1,2,1,1,2,0,2,1,2,1,2,1,2,2","0.4868,0.0033,0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,0.0033,0.0033,0.0000,0.4868,0.0000,0.0033,0.0000,0.0033,0.0000,0.0033,0.0000,0.0000",5.0
intrusion-detection,p20,30,11,11,1,1,5,"2,4,4,5,3,5,1,3,1,4,5,0,5,1,5,3,3,3,5,5","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0066,0.0000,0.0000,0.9801,0.0000,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,11,11,1,1,8,"5,6,6,8,4,8,2,4,3,6,8,0,8,3,8,6,5,6,8,8","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,11,11,1,1,11,"8,9,9,11,6,11,2,6,4,9,11,0,11,4,11,8,8,8,11,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,11,11,1,1,15,"12,12,10,15,10,15,5,10,7,12,15,0,15,7,15,12,12,12,15,15","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,12,0,2,0,2,"0,2,1,1,2,2,2,1,2,2,1,2,0,2,2,2,2,1,2,2","0.4916,0.0000,0.0033,0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0033,0.0000,0.4916,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000",5.0
intrusion-detection,p20,30,12,12,1,1,6,"3,6,4,4,6,4,4,4,6,4,4,6,0,6,4,6,4,4,4,6","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,12,12,1,1,9,"6,9,7,7,9,4,6,7,9,6,7,9,0,9,4,9,6,7,4,9","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,12,12,1,1,12,"9,12,8,9,12,6,9,10,12,9,10,12,0,12,6,12,9,9,6,12","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,12,12,1,1,17,"14,17,12,14,17,11,14,11,17,14,11,17,0,17,11,17,14,14,11,17","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,13,0,5,0,2,"0,2,2,2,1,2,0,1,0,2,2,0,2,0,2,1,1,1,2,2","0.1986,0.0000,0.0000,0.0000,0.0013,0.0000,0.1986,0.0013,0.1986,0.0000,0.0000,0.1986,0.0000,0.1986,0.0000,0.0013,0.0013,0.0013,0.0000,0.0000",5.0
intrusion-detection,p20,30,13,6,4,0,5,"3,5,5,5,2,5,0,2,0,5,5,0,5,0,5,3,2,3,5,5","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,13,8,2,0,7,"5,7,7,7,4,7,2,4,0,7,7,2,7,0,7,5,2,5,7,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,13,13,1,1,10,"8,10,10,10,7,10,4,7,1,10,10,4,10,0,10,6,4,6,10,10","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.9933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,13,13,1,1,14,"12,14,14,14,11,14,6,11,3,14,14,6,14,0,14,8,8,8,14,14","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,14,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.2467,0.0017,0.0000,0.0000,0.0017,0.0017,0.0000,0.0017,0.0000,0.0017,0.0017,0.0000,0.0000,0.0000,0.2467,0.2467,0.0000,0.0017,0.0017,0.2467",5.0
intrusion-detection,p20,30,14,14,1,1,5,"2,4,5,5,4,1,3,4,5,1,4,5,3,5,0,2,3,3,2,2","0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000,0.0000,0.9865,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,14,14,1,1,8,"5,6,8,8,6,2,5,6,8,3,6,8,4,8,0,4,5,6,2,4","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,14,14,1,1,12,"9,10,12,12,10,3,9,10,12,6,10,12,6,12,0,6,9,8,4,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,14,14,1,1,16,"13,13,16,16,13,7,13,13,16,10,13,16,10,16,0,8,13,11,5,8","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,15,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.2467,0.0017,0.0000,0.0000,0.0017,0.0017,0.0000,0.0017,0.0000,0.0017,0.0017,0.0000,0.0000,0.0000,0.2467,0.2467,0.0000,0.0017,0.0017,0.2467",5.0
intrusion-detection,p20,30,15,15,1,1,6,"3,4,6,6,4,4,4,4,4,4,4,4,6,4,2,0,6,2,4,2","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,15,15,1,1,9,"6,7,9,9,7,7,6,7,6,7,7,6,9,4,5,0,9,2,7,5","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,15,15,1,1,12,"9,10,12,12,10,9,9,10,9,9,10,9,12,6,6,0,12,2,10,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,15,15,1,1,17,"14,11,17,17,11,14,14,11,14,14,11,14,17,11,9,0,17,6,14,11","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,16,0,2,0,2,"0,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,0,2,1,2","0.4868,0.0000,0.0000,0.0000,0.0033,0.0033,0.0033,0.0000,0.0033,0.0033,0.0000,0.0000,0.0033,0.0000,0.0033,0.0000,0.4868,0.0000,0.0033,0.0000",5.0
intrusion-detection,p20,30,16,16,1,1,6,"3,6,6,6,2,4,2,4,2,4,6,4,4,4,4,6,0,6,4,6","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,16,16,1,1,9,"6,9,9,9,4,7,4,6,2,7,9,6,7,4,7,9,0,9,7,9","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,16,16,1,1,12,"9,12,12,12,5,10,7,9,3,10,12,9,10,6,10,12,0,12,10,12","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,16,16,1,1,17,"14,17,17,17,8,14,9,14,8,12,17,14,14,11,14,17,0,17,14,17","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,17,0,2,0,2,"0,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,0,2,1","0.4868,0.0000,0.0033,0.0033,0.0000,0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0033,0.0000,0.0033,0.0033,0.0000,0.4868,0.0000,0.0033",5.0
intrusion-detection,p20,30,17,17,1,1,6,"3,6,4,4,6,4,4,6,4,4,6,4,4,4,4,2,6,0,6,4","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000",5.0
intrusion-detection,p20,50,17,17,1,1,9,"6,9,7,7,9,7,6,9,6,7,9,6,7,4,7,2,9,0,9,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000",5.0
intrusion-detection,p20,70,17,17,1,1,12,"9,12,9,8,12,10,9,12,9,10,12,9,9,6,10,4,12,0,12,10","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000",5.0
intrusion-detection,p20,100,17,17,1,1,17,"14,17,14,11,17,14,14,17,14,14,17,14,14,11,12,6,17,0,17,14","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000",5.0
intrusion-detection,p20,10,18,0,3,0,2,"0,1,2,2,1,1,1,1,2,1,1,2,1,2,0,1,1,2,0,1","0.3253,0.0022,0.0000,0.0000,0.0022,0.0022,0.0022,0.0022,0.0000,0.0022,0.0022,0.0000,0.0022,0.0000,0.3253,0.0022,0.0022,0.0000,0.3253,0.0022",5.0
intrusion-detection,p20,30,18,18,1,1,6,"3,2,4,4,4,2,4,4,6,4,2,6,4,6,2,4,4,6,0,2","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9998,0.0000",5.0
intrusion-detection,p20,50,18,18,1,1,9,"6,2,6,4,7,4,7,7,9,7,2,9,7,9,5,7,7,9,0,4","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000",5.0
intrusion-detection,p20,70,18,18,1,1,12,"9,4,9,6,10,5,9,10,12,9,4,12,8,12,6,10,9,12,0,7","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000",5.0
intrusion-detection,p20,100,18,18,1,1,17,"14,8,14,11,14,8,14,14,17,14,8,17,11,17,6,14,14,17,0,9","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000",5.0
